City,Date,AQI,AQI_Bucket,PM2.5,PM10,NO2,CO,SO2,O3
Bengaluru,2015-10-28,95.0,Satisfactory,36.44,105.95,24.21,1.18,1.53,26.35
Bengaluru,2015-10-29,70.0,Satisfactory,29.17,105.95,22.68,1.15,1.37,15.59
Bengaluru,2015-10-30,110.0,Moderate,31.78,105.95,15.26,3.63,1.55,17.27
Bengaluru,2015-10-31,191.0,Moderate,25.77,105.95,23.3,2.63,3.37,14.45
Bengaluru,2015-11-01,49.0,Good,29.89,105.95,15.14,1.13,2.62,11.56
Bengaluru,2015-11-02,54.0,Satisfactory,28.56,105.95,18.2,1.36,2.51,12.65
Bengaluru,2015-11-03,58.0,Satisfactory,31.05,105.95,20.58,1.34,2.79,11.62
Bengaluru,2015-11-04,65.0,Satisfactory,43.1,105.95,12.07,3.56,2.44,19.13
Bengaluru,2015-11-05,70.0,Satisfactory,30.36,105.95,17.33,1.24,2.74,10.93
Bengaluru,2015-11-06,67.0,Satisfactory,37.22,105.95,13.89,1.21,2.01,8.07
Bengaluru,2015-11-07,60.0,Satisfactory,31.44,70.46,15.85,1.22,1.94,17.98
Bengaluru,2015-11-08,56.0,Satisfactory,31.4,105.95,15.33,1.0,1.77,23.72
Bengaluru,2015-11-09,59.0,Satisfactory,34.92,105.95,10.21,1.0,1.72,32.86
Bengaluru,2015-11-10,51.0,Satisfactory,12.63,43.64,6.81,1.48,2.05,41.66
Bengaluru,2015-11-11,49.0,Good,48.94,105.95,8.59,1.07,2.62,23.3
Bengaluru,2015-11-12,146.0,Moderate,63.69,105.95,8.2,1.82,2.27,18.98
Bengaluru,2015-11-13,61.0,Satisfactory,28.22,153.3,21.5,2.09,2.69,34.32
Bengaluru,2015-11-14,130.0,Moderate,42.42,156.84,29.94,1.56,2.23,31.35
Bengaluru,2015-11-15,99.0,Satisfactory,42.23,59.94,18.86,1.64,2.16,34.8
Bengaluru,2015-11-16,91.0,Satisfactory,16.03,16.77,18.34,1.61,2.31,35.48
Bengaluru,2015-11-17,116.0,Moderate,51.67,8.22,16.2,1.6,2.49,34.07
Bengaluru,2015-11-18,126.0,Moderate,19.32,16.42,15.47,1.99,2.75,34.07
Bengaluru,2015-11-19,103.0,Moderate,21.99,39.86,16.44,1.73,2.95,9.98
Bengaluru,2015-11-20,74.0,Satisfactory,13.89,31.44,12.14,1.72,2.5,4.56
Bengaluru,2015-11-21,66.0,Satisfactory,16.06,24.35,13.13,0.94,3.12,34.07
Bengaluru,2015-11-22,61.0,Satisfactory,16.97,15.69,10.57,0.83,2.6,34.07
Bengaluru,2015-11-23,75.0,Satisfactory,19.66,36.84,16.37,1.35,2.83,4.09
Bengaluru,2015-11-24,85.0,Satisfactory,20.35,33.97,20.64,1.36,2.59,7.77
Bengaluru,2015-11-25,141.0,Moderate,34.39,36.29,28.8,2.48,3.76,14.63
Bengaluru,2015-11-26,90.0,Satisfactory,43.91,43.65,29.33,1.52,3.44,14.8
Bengaluru,2015-11-27,126.0,Moderate,44.14,112.78,26.64,2.18,4.3,25.57
Bengaluru,2015-11-28,147.0,Moderate,44.94,114.34,28.1,2.3,4.7,29.1
Bengaluru,2015-11-29,87.0,Satisfactory,29.35,75.79,21.21,1.55,4.55,29.03
Bengaluru,2015-11-30,56.0,Satisfactory,15.34,53.7,22.22,1.13,4.45,8.84
Bengaluru,2015-12-01,88.0,Satisfactory,14.18,55.71,25.86,1.63,5.14,9.89
Bengaluru,2015-12-02,67.0,Satisfactory,13.36,33.82,24.04,1.7,11.07,8.15
Bengaluru,2015-12-03,74.0,Satisfactory,19.86,72.72,33.56,1.47,8.32,9.51
Bengaluru,2015-12-04,105.0,Moderate,28.35,102.15,32.95,2.03,6.08,21.38
Bengaluru,2015-12-05,103.0,Moderate,25.04,89.26,33.02,1.72,5.43,26.44
Bengaluru,2015-12-06,54.0,Satisfactory,29.12,105.95,25.17,1.0,3.1,43.98
Bengaluru,2015-12-07,65.0,Satisfactory,41.16,85.25,34.42,1.88,5.24,27.26
Bengaluru,2015-12-08,102.0,Moderate,46.33,82.86,44.41,1.81,5.81,19.1
Bengaluru,2015-12-09,94.0,Satisfactory,48.01,78.58,39.78,1.84,4.86,6.32
Bengaluru,2015-12-10,86.0,Satisfactory,35.48,58.04,35.58,1.92,5.27,3.36
Bengaluru,2015-12-11,89.0,Satisfactory,32.95,79.07,41.05,2.07,5.94,2.3
Bengaluru,2015-12-12,99.0,Satisfactory,50.19,73.43,57.62,1.78,5.34,2.33
Bengaluru,2015-12-13,92.0,Satisfactory,34.57,64.09,42.88,1.68,4.79,2.16
Bengaluru,2015-12-14,85.0,Satisfactory,52.06,56.71,27.66,1.33,4.38,1.87
Bengaluru,2015-12-15,83.0,Satisfactory,39.67,100.76,22.28,1.44,2.72,1.83
Bengaluru,2015-12-16,92.0,Satisfactory,50.47,56.41,37.1,1.93,3.65,6.68
Bengaluru,2015-12-17,95.0,Satisfactory,41.04,62.41,40.72,1.55,5.21,17.03
Bengaluru,2015-12-18,103.0,Moderate,56.62,85.88,57.36,2.67,6.99,17.28
Bengaluru,2015-12-19,105.0,Moderate,42.57,78.99,49.4,2.08,5.34,17.37
Bengaluru,2015-12-20,97.0,Satisfactory,60.44,65.74,43.97,1.44,5.29,20.05
Bengaluru,2015-12-21,102.0,Moderate,48.4,72.52,53.53,1.18,5.5,21.95
Bengaluru,2015-12-22,104.0,Moderate,49.54,84.48,65.66,1.32,5.61,20.0
Bengaluru,2015-12-23,96.0,Satisfactory,49.42,74.68,55.38,1.62,5.47,24.06
Bengaluru,2015-12-24,114.0,Moderate,61.58,81.49,56.16,1.29,5.38,36.04
Bengaluru,2015-12-25,110.0,Moderate,68.48,81.97,51.22,1.25,5.66,40.78
Bengaluru,2015-12-26,109.0,Moderate,57.15,63.84,42.79,1.2,5.44,41.39
Bengaluru,2015-12-27,115.0,Moderate,76.35,76.37,42.69,1.54,5.71,59.62
Bengaluru,2015-12-28,149.0,Moderate,85.66,83.91,56.3,1.77,6.01,59.5
Bengaluru,2015-12-29,122.0,Moderate,49.06,73.13,54.12,1.58,6.39,31.55
Bengaluru,2015-12-30,91.0,Satisfactory,48.16,74.0,59.75,0.85,6.94,31.0
Bengaluru,2015-12-31,131.0,Moderate,71.06,74.39,61.97,1.49,7.22,36.94
Bengaluru,2016-01-01,101.0,Moderate,56.4,95.08,51.73,0.69,7.44,55.96
Bengaluru,2016-01-02,92.0,Satisfactory,53.69,93.92,73.09,0.76,8.67,34.06
Bengaluru,2016-01-03,108.0,Moderate,62.35,99.34,77.77,0.96,9.1,47.62
Bengaluru,2016-01-04,109.0,Moderate,64.96,104.62,77.07,0.89,8.87,50.62
Bengaluru,2016-01-05,114.0,Moderate,70.15,105.12,79.43,0.85,9.41,36.94
Bengaluru,2016-01-06,121.0,Moderate,68.22,91.74,68.5,0.93,14.23,45.98
Bengaluru,2016-01-07,116.0,Moderate,68.74,74.3,53.25,0.79,23.65,23.19
Bengaluru,2016-01-08,117.0,Moderate,67.9,62.77,51.09,0.66,14.17,8.59
Bengaluru,2016-01-09,143.0,Moderate,79.8,74.11,64.04,0.79,14.65,10.66
Bengaluru,2016-01-10,168.0,Moderate,76.18,63.19,46.46,0.8,15.02,14.39
Bengaluru,2016-01-11,122.0,Moderate,61.48,53.24,39.43,0.78,11.53,19.51
Bengaluru,2016-01-12,122.0,Moderate,73.5,105.95,39.55,1.3,4.65,21.45
Bengaluru,2016-01-13,146.0,Moderate,70.78,160.0,55.91,1.02,10.59,24.48
Bengaluru,2016-01-14,152.0,Moderate,75.01,172.02,70.58,0.84,13.99,22.94
Bengaluru,2016-01-15,119.0,Moderate,42.84,160.87,50.76,0.78,17.8,25.71
Bengaluru,2016-01-16,130.0,Moderate,77.23,235.32,83.2,1.02,15.22,22.72
Bengaluru,2016-01-17,253.0,Poor,68.98,149.82,110.24,0.78,14.5,17.73
Bengaluru,2016-01-18,219.0,Poor,73.89,133.08,77.38,0.97,18.94,20.92
Bengaluru,2016-01-19,146.0,Moderate,75.45,113.92,72.62,0.98,24.0,23.09
Bengaluru,2016-01-20,170.0,Moderate,78.07,122.54,45.06,0.97,24.02,17.64
Bengaluru,2016-01-21,117.0,Moderate,53.45,62.27,34.63,0.93,18.54,20.57
Bengaluru,2016-01-22,113.0,Moderate,63.58,150.78,41.69,1.15,13.94,22.0
Bengaluru,2016-01-23,146.0,Moderate,57.91,133.63,29.72,1.08,11.77,11.02
Bengaluru,2016-01-24,102.0,Moderate,41.36,92.58,35.97,0.99,5.66,15.4
Bengaluru,2016-01-25,98.0,Satisfactory,51.7,121.42,51.13,1.23,7.78,18.12
Bengaluru,2016-01-26,104.0,Moderate,54.34,108.47,45.69,1.04,8.68,26.95
Bengaluru,2016-01-27,91.0,Satisfactory,54.33,76.37,41.42,1.05,8.73,17.6
Bengaluru,2016-01-28,118.0,Moderate,84.84,50.03,36.42,1.16,2.96,17.21
Bengaluru,2016-01-29,175.0,Moderate,87.02,83.23,36.39,1.12,3.02,26.32
Bengaluru,2016-01-30,149.0,Moderate,71.42,130.22,37.09,1.21,4.28,23.31
Bengaluru,2016-01-31,183.0,Moderate,119.16,218.27,48.59,1.32,6.07,23.3
Bengaluru,2016-02-01,184.0,Moderate,84.45,158.01,55.88,1.85,6.34,17.17
Bengaluru,2016-02-02,156.0,Moderate,76.8,159.14,55.92,1.39,5.9,15.86
Bengaluru,2016-02-03,153.0,Moderate,75.57,193.59,62.78,1.9,5.54,25.77
Bengaluru,2016-02-04,141.0,Moderate,74.6,152.36,49.76,1.6,5.13,28.21
Bengaluru,2016-02-05,139.0,Moderate,72.11,121.86,49.34,1.37,4.07,31.13
Bengaluru,2016-02-06,154.0,Moderate,63.42,169.11,45.84,1.81,3.74,32.4
Bengaluru,2016-02-07,199.0,Moderate,82.78,351.51,84.52,3.28,2.76,37.66
Bengaluru,2016-02-08,182.0,Moderate,75.98,154.26,46.99,1.59,3.49,31.18
Bengaluru,2016-02-09,175.0,Moderate,85.33,223.57,59.41,2.19,9.71,35.63
Bengaluru,2016-02-10,191.0,Moderate,84.32,256.75,46.66,2.2,14.25,49.77
Bengaluru,2016-02-11,203.0,Poor,91.95,190.47,45.44,2.06,23.66,58.94
Bengaluru,2016-02-12,154.0,Moderate,83.66,164.48,49.77,1.7,5.25,67.3
Bengaluru,2016-02-13,160.0,Moderate,85.96,146.45,56.54,1.69,4.73,63.27
Bengaluru,2016-02-14,136.0,Moderate,62.08,113.87,43.41,1.46,3.14,57.1
Bengaluru,2016-02-15,107.0,Moderate,56.57,100.3,35.08,1.73,4.27,37.83
Bengaluru,2016-02-16,88.0,Satisfactory,42.58,108.68,23.5,1.51,3.45,31.32
Bengaluru,2016-02-17,105.0,Moderate,49.6,145.32,24.34,1.66,4.46,25.02
Bengaluru,2016-02-18,111.0,Moderate,54.56,138.17,19.86,1.51,4.12,29.33
Bengaluru,2016-02-19,117.0,Moderate,44.26,146.23,26.16,1.51,3.9,42.53
Bengaluru,2016-02-20,113.0,Moderate,53.12,116.89,30.94,1.47,3.2,36.37
Bengaluru,2016-02-21,115.0,Moderate,57.32,107.54,34.98,1.45,2.88,49.63
Bengaluru,2016-02-22,145.0,Moderate,90.07,127.67,32.23,1.57,3.26,38.32
Bengaluru,2016-02-23,177.0,Moderate,134.69,142.12,32.14,1.12,2.99,42.23
Bengaluru,2016-02-24,198.0,Moderate,110.05,100.07,38.67,0.94,4.85,59.43
Bengaluru,2016-02-25,165.0,Moderate,66.98,100.6,37.3,0.73,6.91,64.9
Bengaluru,2016-02-26,124.0,Moderate,51.96,102.39,28.51,0.94,5.29,37.26
Bengaluru,2016-02-27,88.0,Satisfactory,36.28,98.29,41.88,0.81,3.09,30.33
Bengaluru,2016-02-28,88.0,Satisfactory,35.63,115.9,47.36,0.79,3.52,29.08
Bengaluru,2016-02-29,105.0,Moderate,41.64,144.04,30.64,1.01,3.16,39.28
Bengaluru,2016-03-01,118.0,Moderate,39.21,154.64,42.55,0.84,3.5,37.68
Bengaluru,2016-03-02,132.0,Moderate,42.17,134.78,33.44,0.56,2.24,31.99
Bengaluru,2016-03-03,121.0,Moderate,54.91,148.57,31.09,0.58,1.91,49.42
Bengaluru,2016-03-04,136.0,Moderate,54.04,137.04,38.09,0.62,2.45,42.21
Bengaluru,2016-03-05,153.0,Moderate,55.72,132.73,31.96,1.68,2.36,38.54
Bengaluru,2016-03-06,135.0,Moderate,45.98,120.86,22.73,0.77,2.12,49.65
Bengaluru,2016-03-07,111.0,Moderate,43.69,120.32,24.23,0.58,2.05,45.07
Bengaluru,2016-03-08,135.0,Moderate,44.74,122.4,41.83,1.41,2.82,49.67
Bengaluru,2016-03-09,123.0,Moderate,51.06,150.19,47.14,0.97,4.02,38.62
Bengaluru,2016-03-10,146.0,Moderate,53.1,161.1,43.2,1.51,3.14,35.52
Bengaluru,2016-03-11,155.0,Moderate,60.7,173.24,36.11,1.03,3.61,40.0
Bengaluru,2016-03-12,144.0,Moderate,59.53,163.88,26.64,0.86,3.0,58.17
Bengaluru,2016-03-13,149.0,Moderate,64.29,144.67,21.86,0.57,2.75,68.09
Bengaluru,2016-03-14,158.0,Moderate,67.65,148.74,33.09,0.79,2.95,77.42
Bengaluru,2016-03-15,175.0,Moderate,68.48,144.33,36.46,1.28,2.93,47.78
Bengaluru,2016-03-16,139.0,Moderate,76.33,144.2,39.12,1.19,2.85,98.66
Bengaluru,2016-03-17,145.0,Moderate,72.22,151.36,25.76,0.89,3.24,39.82
Bengaluru,2016-03-18,151.0,Moderate,60.58,194.0,18.32,0.96,2.89,35.81
Bengaluru,2016-03-19,158.0,Moderate,98.29,206.35,32.29,1.22,2.53,33.32
Bengaluru,2016-03-20,253.0,Poor,239.54,189.8,14.6,1.2,1.57,34.07
Bengaluru,2016-03-21,264.0,Poor,121.43,164.52,59.53,0.91,2.47,56.77
Bengaluru,2016-03-22,155.0,Moderate,66.36,190.04,62.46,0.98,3.93,43.14
Bengaluru,2016-03-23,137.0,Moderate,29.73,186.28,46.26,0.52,2.38,49.68
Bengaluru,2016-03-24,119.0,Moderate,34.49,180.42,34.43,0.92,3.92,46.87
Bengaluru,2016-03-25,137.0,Moderate,32.59,183.03,28.33,0.9,3.22,55.02
Bengaluru,2016-03-26,149.0,Moderate,56.05,165.97,29.32,2.11,5.56,57.03
Bengaluru,2016-03-27,156.0,Moderate,63.5,175.45,30.19,0.82,5.39,89.88
Bengaluru,2016-03-28,123.0,Moderate,57.92,157.8,35.15,0.86,6.06,48.81
Bengaluru,2016-03-29,118.0,Moderate,48.28,162.1,23.54,0.87,3.42,40.43
Bengaluru,2016-03-30,107.0,Moderate,42.65,142.17,25.51,0.86,4.7,35.06
Bengaluru,2016-03-31,111.0,Moderate,50.78,156.52,32.46,0.82,3.72,44.42
Bengaluru,2016-04-01,106.0,Moderate,49.33,150.05,35.55,0.87,4.51,38.74
Bengaluru,2016-04-02,112.0,Moderate,51.78,159.41,36.29,0.62,2.51,34.73
Bengaluru,2016-04-03,110.0,Moderate,53.54,157.92,26.49,1.0,2.97,34.38
Bengaluru,2016-04-04,114.0,Moderate,54.8,165.25,39.97,0.85,4.65,26.66
Bengaluru,2016-04-05,118.0,Moderate,49.84,215.52,50.15,1.11,4.27,29.98
Bengaluru,2016-04-06,154.0,Moderate,63.16,254.77,52.29,1.18,3.67,43.57
Bengaluru,2016-04-07,179.0,Moderate,46.24,208.97,17.79,1.19,3.17,67.46
Bengaluru,2016-04-08,102.0,Moderate,34.18,318.02,17.37,1.03,2.2,58.76
Bengaluru,2016-04-09,170.0,Moderate,33.01,152.78,38.54,1.13,3.61,53.57
Bengaluru,2016-04-10,112.0,Moderate,31.3,144.68,19.45,1.03,2.75,62.4
Bengaluru,2016-04-11,138.0,Moderate,31.68,159.23,19.05,1.86,2.87,58.82
Bengaluru,2016-04-12,121.0,Moderate,36.98,177.82,14.71,1.25,3.1,74.34
Bengaluru,2016-04-13,118.0,Moderate,36.88,159.45,30.43,0.81,5.44,60.73
Bengaluru,2016-04-14,171.0,Moderate,35.46,224.24,31.64,1.08,3.19,109.97
Bengaluru,2016-04-15,156.0,Moderate,35.31,196.65,18.99,1.07,3.9,76.46
Bengaluru,2016-04-16,140.0,Moderate,34.85,171.26,10.08,1.02,3.06,67.25
Bengaluru,2016-04-17,114.0,Moderate,36.9,145.98,9.89,0.78,2.36,77.75
Bengaluru,2016-04-18,138.0,Moderate,38.81,158.75,16.09,1.37,2.74,49.33
Bengaluru,2016-04-19,137.0,Moderate,34.65,134.47,12.86,1.87,2.71,50.77
Bengaluru,2016-04-20,134.0,Moderate,31.89,160.06,19.53,1.65,3.82,62.54
Bengaluru,2016-04-21,119.0,Moderate,33.61,168.98,13.97,0.64,6.92,65.97
Bengaluru,2016-04-22,98.0,Satisfactory,34.83,130.54,10.21,0.94,4.09,48.47
Bengaluru,2016-04-23,107.0,Moderate,39.01,107.52,19.84,0.98,3.9,49.78
Bengaluru,2016-04-24,150.0,Moderate,39.53,92.73,19.55,2.09,4.16,47.44
Bengaluru,2016-04-25,94.0,Satisfactory,37.17,103.22,16.25,0.71,3.39,47.77
Bengaluru,2016-04-26,85.0,Satisfactory,39.88,68.46,21.35,0.72,3.74,56.94
Bengaluru,2016-04-27,115.0,Moderate,32.59,56.09,22.96,1.53,5.23,43.48
Bengaluru,2016-04-28,74.0,Satisfactory,47.42,54.05,22.55,0.6,5.65,39.29
Bengaluru,2016-04-29,88.0,Satisfactory,48.78,58.28,23.05,0.67,4.34,47.83
Bengaluru,2016-04-30,86.0,Satisfactory,46.6,59.08,20.19,0.82,4.12,53.75
Bengaluru,2016-05-01,87.0,Satisfactory,35.86,63.4,23.12,0.49,4.17,74.38
Bengaluru,2016-05-02,99.0,Satisfactory,39.87,63.61,28.17,0.62,5.62,68.49
Bengaluru,2016-05-03,80.0,Satisfactory,40.79,63.42,43.48,0.6,4.37,46.14
Bengaluru,2016-05-04,102.0,Moderate,57.96,56.57,32.02,0.55,4.58,45.77
Bengaluru,2016-05-05,76.0,Satisfactory,46.0,58.14,34.28,0.66,7.17,40.96
Bengaluru,2016-05-06,59.0,Satisfactory,23.99,35.12,19.03,1.15,4.1,95.21
Bengaluru,2016-05-07,67.0,Satisfactory,27.21,44.02,34.02,0.69,3.15,53.32
Bengaluru,2016-05-08,107.0,Moderate,26.43,42.02,75.84,0.6,2.89,52.09
Bengaluru,2016-05-09,95.0,Satisfactory,20.46,34.82,26.1,0.6,3.66,58.13
Bengaluru,2016-05-10,72.0,Satisfactory,32.5,230.2,20.91,0.99,4.01,50.62
Bengaluru,2016-05-11,91.0,Satisfactory,57.81,50.58,12.56,0.88,3.11,45.59
Bengaluru,2016-05-12,88.0,Satisfactory,31.19,54.8,14.44,0.67,3.77,54.95
Bengaluru,2016-05-13,86.0,Satisfactory,34.06,45.82,10.89,0.72,4.08,70.86
Bengaluru,2016-05-14,78.0,Satisfactory,33.05,52.87,31.46,0.61,2.78,53.86
Bengaluru,2016-05-15,65.0,Satisfactory,28.39,46.27,11.86,0.46,2.94,41.46
Bengaluru,2016-05-16,50.0,Good,27.01,39.39,18.35,0.91,4.16,22.93
Bengaluru,2016-05-17,74.0,Satisfactory,36.67,42.55,21.65,0.61,3.71,20.18
Bengaluru,2016-05-18,47.0,Good,27.51,41.15,23.46,0.47,5.04,20.14
Bengaluru,2016-05-19,46.0,Good,28.47,29.97,5.53,0.56,4.42,32.59
Bengaluru,2016-05-20,48.0,Good,22.27,33.48,10.54,0.52,3.81,30.79
Bengaluru,2016-05-21,35.0,Good,42.52,41.96,8.91,0.42,4.46,29.76
Bengaluru,2016-05-22,83.0,Satisfactory,152.94,43.16,9.86,1.08,3.36,27.96
Bengaluru,2016-05-23,173.0,Moderate,28.65,52.72,11.01,0.78,3.91,32.6
Bengaluru,2016-05-24,50.0,Good,25.75,40.98,6.83,0.42,4.91,31.86
Bengaluru,2016-05-25,37.0,Good,51.67,32.45,8.52,0.43,5.53,34.07
Bengaluru,2016-05-26,33.0,Good,51.67,34.84,8.02,0.49,7.0,34.07
Bengaluru,2016-05-27,38.0,Good,51.67,39.88,7.12,0.43,5.81,34.07
Bengaluru,2016-05-28,38.0,Good,51.67,36.26,7.81,0.43,4.2,34.07
Bengaluru,2016-05-29,27.0,Good,51.67,19.21,7.3,0.49,2.55,34.07
Bengaluru,2016-05-30,26.0,Good,35.98,29.59,14.57,0.76,4.5,34.07
Bengaluru,2016-05-31,47.0,Good,27.6,32.09,25.1,0.65,4.83,34.07
Bengaluru,2016-06-01,49.0,Good,17.15,26.07,31.6,0.4,4.74,34.07
Bengaluru,2016-06-02,43.0,Good,17.71,21.58,18.64,0.43,2.68,34.07
Bengaluru,2016-06-03,29.0,Good,51.67,33.69,10.15,0.39,1.9,34.07
Bengaluru,2016-06-04,30.0,Good,51.67,28.67,10.81,0.41,2.15,34.07
Bengaluru,2016-06-05,33.0,Good,51.67,32.38,9.08,0.36,2.18,34.07
Bengaluru,2016-06-06,26.0,Good,51.67,21.86,8.56,0.33,1.82,34.07
Bengaluru,2016-06-07,23.0,Good,51.67,20.31,11.68,0.36,1.69,34.07
Bengaluru,2016-06-08,20.0,Good,51.67,19.38,9.28,0.34,2.24,34.07
Bengaluru,2016-06-09,123.0,,51.67,20.5,9.93,0.38,2.14,34.07
Bengaluru,2016-06-10,20.0,Good,51.67,19.97,10.05,0.37,2.28,34.07
Bengaluru,2016-06-11,20.0,Good,51.67,21.74,10.14,0.35,2.17,34.07
Bengaluru,2016-06-12,23.0,Good,51.67,24.12,8.84,0.34,1.99,34.07
Bengaluru,2016-06-13,26.0,Good,51.67,23.79,9.8,0.34,2.16,34.07
Bengaluru,2016-06-14,23.0,Good,51.67,23.6,12.82,0.41,2.02,34.07
Bengaluru,2016-06-15,26.0,Good,51.67,38.42,14.43,0.4,2.09,34.07
Bengaluru,2016-06-16,40.0,Good,51.67,27.07,10.93,0.34,2.0,34.07
Bengaluru,2016-06-17,28.0,Good,33.9,48.51,18.94,0.97,3.39,14.93
Bengaluru,2016-06-18,156.0,Moderate,31.98,80.7,20.46,3.8,4.05,9.69
Bengaluru,2016-06-19,195.0,Moderate,26.77,105.43,15.29,4.02,4.64,11.99
Bengaluru,2016-06-20,137.0,Moderate,27.61,72.63,21.69,2.12,4.5,10.92
Bengaluru,2016-06-21,71.0,Satisfactory,28.24,194.62,15.81,0.47,7.48,34.07
Bengaluru,2016-06-22,77.0,Satisfactory,29.83,23.86,17.61,0.33,1.79,31.87
Bengaluru,2016-06-23,143.0,Moderate,19.0,15.46,16.91,1.61,1.9,53.33
Bengaluru,2016-06-24,181.0,Moderate,15.04,23.51,17.15,5.43,1.73,65.62
Bengaluru,2016-06-25,31.0,Good,51.67,105.95,26.41,1.0,7.71,34.07
Bengaluru,2016-06-26,123.0,,51.67,105.95,26.41,1.0,7.71,34.07
Bengaluru,2016-06-27,33.0,Good,16.54,48.92,26.15,3.02,2.1,45.27
Bengaluru,2016-06-28,151.0,Moderate,27.23,34.13,23.71,3.63,1.87,38.45
Bengaluru,2016-06-29,174.0,Moderate,115.98,17.1,24.19,2.48,1.58,39.09
Bengaluru,2016-06-30,154.0,Moderate,13.95,48.92,20.42,3.55,1.86,39.53
Bengaluru,2016-07-01,208.0,Poor,25.0,35.36,19.59,5.62,1.26,44.86
Bengaluru,2016-07-02,192.0,Moderate,31.8,9.93,15.96,6.28,1.1,51.84
Bengaluru,2016-07-03,238.0,Poor,17.36,30.52,20.82,7.87,1.54,42.29
Bengaluru,2016-07-04,160.0,Moderate,19.4,112.27,23.11,4.04,1.86,33.37
Bengaluru,2016-07-05,83.0,Satisfactory,18.36,57.25,19.9,2.27,2.18,35.67
Bengaluru,2016-07-06,56.0,Satisfactory,17.26,42.66,13.18,0.42,1.77,34.07
Bengaluru,2016-07-07,141.0,Moderate,15.02,33.56,13.05,1.28,2.96,34.07
Bengaluru,2016-07-08,43.0,Good,51.67,49.66,18.6,0.57,5.22,34.07
Bengaluru,2016-07-09,65.0,Satisfactory,51.67,51.22,15.69,0.46,4.04,34.07
Bengaluru,2016-07-10,30.0,Good,8.98,27.9,8.98,0.38,2.23,34.07
Bengaluru,2016-07-11,40.0,Good,51.67,51.32,13.36,0.53,3.13,34.07
Bengaluru,2016-07-12,54.0,Satisfactory,51.67,41.88,11.15,1.51,3.46,34.07
Bengaluru,2016-07-13,41.0,Good,51.67,40.21,7.84,0.55,1.94,34.07
Bengaluru,2016-07-14,42.0,Good,51.67,52.13,14.43,0.61,2.89,34.07
Bengaluru,2016-07-15,54.0,Satisfactory,51.67,39.43,23.36,1.48,2.96,34.07
Bengaluru,2016-07-16,61.0,Satisfactory,51.67,33.87,33.33,0.69,2.8,34.07
Bengaluru,2016-07-17,70.0,Satisfactory,51.67,42.24,20.74,0.74,1.84,34.07
Bengaluru,2016-07-18,62.0,Satisfactory,218.17,30.53,10.49,2.63,3.62,34.07
Bengaluru,2016-07-19,308.0,Very Poor,55.51,25.62,10.06,5.8,2.87,34.07
Bengaluru,2016-07-20,123.0,,25.56,29.45,12.58,0.46,4.45,31.06
Bengaluru,2016-07-21,123.0,,26.7,21.82,56.7,0.48,2.77,34.07
Bengaluru,2016-07-22,123.0,,20.15,77.75,39.62,0.75,2.87,34.07
Bengaluru,2016-07-23,82.0,Satisfactory,51.67,56.61,20.88,0.51,2.31,34.07
Bengaluru,2016-07-24,123.0,,12.42,105.95,5.22,5.23,0.87,34.07
Bengaluru,2016-07-25,123.0,,11.01,112.53,29.17,0.64,2.96,43.27
Bengaluru,2016-07-26,123.0,,32.56,105.95,4.44,1.01,1.39,34.07
Bengaluru,2016-07-27,36.0,Good,22.79,105.95,3.0,1.0,4.7,34.07
Bengaluru,2016-07-28,36.0,Good,17.0,97.59,10.29,0.91,1.58,34.07
Bengaluru,2016-07-29,55.0,Satisfactory,22.19,46.72,16.14,0.53,1.06,34.07
Bengaluru,2016-07-30,58.0,Satisfactory,8.74,62.96,10.3,0.47,1.28,34.07
Bengaluru,2016-07-31,37.0,Good,18.9,138.45,30.71,0.83,1.86,34.07
Bengaluru,2016-08-01,72.0,Satisfactory,17.54,69.17,30.36,0.58,2.44,34.07
Bengaluru,2016-08-02,33.0,Good,20.06,95.02,9.27,0.69,1.53,34.07
Bengaluru,2016-08-03,53.0,Satisfactory,19.91,77.41,18.42,0.63,1.63,34.07
Bengaluru,2016-08-04,64.0,Satisfactory,14.66,51.42,17.36,0.45,1.52,34.07
Bengaluru,2016-08-05,123.0,,51.67,34.42,12.5,0.61,2.85,34.07
Bengaluru,2016-08-06,123.0,,51.67,105.95,26.41,0.0,7.71,34.07
Bengaluru,2016-08-07,123.0,,51.67,105.95,26.41,0.0,7.71,34.07
Bengaluru,2016-08-08,123.0,,51.67,38.47,12.73,0.01,3.96,34.07
Bengaluru,2016-08-09,123.0,,51.67,38.09,10.08,0.05,4.63,34.07
Bengaluru,2016-08-10,123.0,,51.67,105.95,26.41,0.0,7.71,34.07
Bengaluru,2016-08-11,123.0,,31.42,60.6,14.68,1.37,2.3,32.72
Bengaluru,2016-08-12,46.0,Good,25.09,105.95,8.97,45.96,1.24,16.55
Bengaluru,2016-08-13,37.0,Good,21.94,105.95,8.83,47.93,1.37,18.87
Bengaluru,2016-08-14,38.0,Good,21.57,97.04,14.87,3.59,1.75,19.82
Bengaluru,2016-08-15,49.0,Good,14.38,61.19,12.56,3.34,2.31,21.54
Bengaluru,2016-08-16,71.0,Satisfactory,101.09,55.19,12.41,0.56,3.03,20.49
Bengaluru,2016-08-17,229.0,Poor,33.05,83.6,16.2,1.59,2.63,20.28
Bengaluru,2016-08-18,68.0,Satisfactory,39.14,63.13,15.46,0.52,2.72,21.74
